job_class,sum
FAE 现场应用工程师产品专员,1
半导体测试工程师失效分析工程师,1
芯片销售工程师销售经理,1
审计经理/主管、风险管理/控制,1
运营经理/主管、项目经理/主管,1
采购总监采购经理,1
新能源电池工程师结构工程师,1
汽车电子工程师汽车安全性能工程师,1
UI设计师、美工/电商设计师,1
商务经理,19
激光/光电子技术、销售工程师/技术员,1
成本管理员物流主管,1
质量管理、测试经理/主管、供应商质量工程师/技术员,2
餐饮大堂经理其他,1
机器学习工程师/技术员、C/C++开发工程师/技术员,1
策略发展总监,3
文员后勤,1
风险管理/控制,9
产品规划工程师项目工程师,1
嵌入式软件开发FPGA开发工程师,1
供应商管理、质量管理、测试经理/主管,1
保险理赔保险核保,1
财务总监首席财务官 CFO,2
培训专员/助理、档案管理员,1
机修工钳工,1
叉车司机/铲车司机,5
需求工程师/技术员、激光/光电子技术,1
Web前端开发UI设计师,1
技术支持工程师/技术员、系统工程师/技术员,1
硬件工程师半导体测试工程师,1
其他石油天然气技术人员,1
销售代表幼教,1
建筑机电设计,1
财务专员/助理、财务经理/主管,1
C/C++开发工程师/技术员、Python开发工程师/技术员,2
仪表工,1
,1
大数据开发工程师Hadoop工程师,1
融资专员/助理、法务经理/主管、法务专员/助理,1
系统工程师汽车标定工程师,1
C/C++开发工程师/技术员、通信技术工程师/技术员,1
质量管理、文员,1
培训经理/主管、培训专员/助理,1
质量管理、测试经理/主管、技术总监/经理,1
车工、普工、操作工,1
建筑工程管理、项目经理/主管、房地产项目/策划经理,1
物料经理采购经理,1
算法工程师芯片架构工程师,1
销售工程师/技术员、激光/光电子技术,2
采购,2
涂装工艺工程师,1
工艺工程师/技术员、工艺工程师/技术员,1
业务分析经理/主管、技术研发经理/主管,1
成本管理员财务分析员,1
建筑机电工程师/技术员、建筑工程管理、项目经理/主管,2
网络工程师系统分析员,1
呼叫中心客服投诉专员,2
税务经理/主管,4
质量管理、测试经理/主管、项目总监,1
培训产品开发,4
数据运营线下运营,1
互联网产品经理硬件工程师,1
数据库工程师BI工程师,1
会计助理会计,1
功能测试系统测试,1
会计助理出纳员,2
技工注塑工,1
课程顾问,12
技工设备主管,1
算法工程师系统测试,1
买手,1
钣金工,2
运营经理互联网产品经理,1
助理业务跟单销售助理,1
产品经理/主管、项目执行/协调人员,1
物业管理经理,3
电工机修工,3
项目经理数据分析师,1
市场/营销/拓展专员、分销专员/助理,1
其他硬件测试工程师,4
C/C++开发工程师/技术员、Go开发工程师/技术员,1
业务分析经理/主管、产品经理/主管、产品工程师,1
Java开发工程师自动化运维工程师,1
工艺工程师/技术员、产品经理/主管、产品工程师,2
结构工程师/技术员、电气工程师/技术员,1
金融产品销售,2
技术研发工程师产品规划工程师,3
市场/营销/拓展经理/主管、产品专员/助理,1
图像算法工程师IC验证工程师,1
系统架构设计师网站架构设计师,1
附件系统工程师软件工程师,1
线上运营专员、文案/策划,1
机械工程师系统工程师,1
软件测试工程师测试开发,1
技术文员/助理、资料员,1
市场/营销/拓展总监、市场/营销/拓展专员,1
新媒体运营、主播/主持人,1
机器学习工程师嵌入式软件开发,1
热能工程师/技术员、机电工程师/技术员,1
直播销售,2
电子产品经理/主管、产品工程师、技术支持工程师/技术员,1
项目执行/协调人员、运营专员,1
平面设计师市场企划专员,2
芯片测试工程师半导体器件工程师,1
机械工程师焊接工艺工程师,1
结构工程师/技术员、建筑制图/模型/渲染,1
质量管理、测试工程师/技术员、化工实验室研究员/技术员,1
技术支持工程师/技术员、电脑维修,1
质量工程师/技术员、质量管理、测试经理/主管,1
封装工程师/技术员、产品经理/主管、产品工程师,1
后勤清洁服务人员,1
市场/营销/拓展经理/主管、分销经理/主管,1
技术支持工程师/技术员、机器人调试工程师/技术员,1
销售经理/主管、客户经理/主管、客户经理/主管,1
项目经理/主管、工业设计,1
技术支持工程师/技术员、配置管理工程师/技术员,1
直播销售新媒体运营,1
客服经理客服主管,1
内容审核,3
投诉专员,9
Unity3d开发工程师UE4开发工程师,2
结构工程师机电工程师,1
统计员、财务专员/助理,1
ERP实施顾问ERP技术开发,1
采购员产品助理,1
光源与照明工程、电子工程师/技术员,1
外贸经理/主管、国内贸易人员,2
平面设计师包装设计,1
线上运营专员、外贸专员/助理,1
汽车试验工程师,4
质量管理、测试经理/主管、可靠度工程师/技术员,1
半导体器件工程师封装工程师,1
机电工程师组装工,1
后期制作、摄影师,1
机修工电工,2
技工机修工,2
市场分析/调研人员、市场/营销/拓展专员,2
法语翻译,2
质量管理、测试工程师/技术员、供应商质量工程师/技术员,1
审核员项目管理,1
ERP实施顾问网络工程师,1
客服专员/助理、订单处理员,1
数控编程CNC工程师,2
室内设计,3
产品经理/主管、化工工程师/技术员,1
商务经理财务经理,1
运营专员、生产计划/物料管理,1
用户体验设计师UI设计师,1
项目经理/主管、产品经理/主管,1
技术文员/助理、总裁助理、总经理助理,1
嵌入式软件开发语音识别工程师,1
标准化工程师大客户管理,1
汽车质量工程师过程质量工程师,1
产品经理/主管、产品工程师、封装工程师/技术员,1
PLC工程师,7
机械设计,16
投资者关系,4
电子商务网站编辑,1
人事总监人事经理,1
其他测试开发,1
互联网营销师、市场/营销/拓展经理/主管,1
客户经理/主管、业务分析经理/主管,2
其他项目主管,1
Android开发工程师嵌入式软件开发,2
系统架构设计师、仪器/仪表/计量分析师,1
芯片销售工程师半导体工艺工程师,1
市场/营销/拓展专员、客服专员/助理,1
物流专员/助理、生产计划/物料管理,1
普工、操作工、轨道交通工程师/技术员,1
供应链经理,9
软件测试工程师汽车电子工程师,1
市场企划专员平面设计师,1
运营专员网络推广专员,1
模具工程师/技术员、设备工程师/技术员,1
客服专员/助理、市场/营销/拓展专员,1
供应商管理买手,1
系统集成工程师算法工程师,1
嵌入式软件开发FPGA原型验证工程师,1
人事助理人事专员,2
Java开发工程师系统分析员,1
生产计划/物料管理、运营经理/主管、,2
采购经理采购总监,1
焊工、给排水/暖通工程,1
化学分析测试员、生物工程/生物制药,1
建筑工程师/技术员,1
技术支持经理/主管、市场/营销/拓展专员,1
国内贸易人员,4
电商产品经理互联网产品经理,1
网络推广专员市场助理,1
检验/检测,2
生物工程/生物制药、医药技术研发人员,1
商务经理/主管、业务分析经理/主管,1
市场/营销/拓展经理/主管、销售工程师/技术员,1
供应商管理采购员,1
电子技术研发工程师电子元器件工程师,1
网络推广专员市场企划专员,1
C/C++开发工程师/技术员、脚本开发工程师/技术员,1
FPGA开发工程师/技术员、电子工程师/技术员,1
销售助理市场助理,2
半导体技术机电工程师,1
人事总监行政总监,1
汽车质量工程师客户质量工程师,1
注塑工学徒工,1
业务分析经理/主管、线上运营专员,1
工艺工程师/技术员、工程设备经理/主管、,1
Go开发工程师,8
折弯工数控操机,1
运营经理/主管、市场企划经理/主管,1
维修工程师半导体器件工程师,1
仿真应用工程师半导体技术,3
科研人员半导体技术,1
其他算法工程师,1
市场企划经理/主管、市场/营销/拓展经理/主管,2
激光/光电子技术、电气工程师/技术员,1
半导体技术测试工程师,1
供应链主管/专员、订单处理员,1
机械工程师汽车结构工程师,1
证券交易员,2
机器学习工程师机器视觉工程师,1
工业工程师/技术员、工程设备经理/主管、,1
生产领班/组长、普工、操作工,1
合规经理/主管、风险管理/控制,1
中餐厨师,2
工程师/技术员、机械工程师/技术员,1
注塑工程师/技术员、模具工程师/技术员,1
数字后端工程师版图设计工程师,2
可测性设计工程师数字前端工程师,1
网站维护工程师/技术员、技术支持工程师/技术员,1
工艺工程师/技术员、材料工程师/技术员,1
射频芯片设计FAE 现场应用工程师,1
客户经理/主管、分销经理/主管,1
活动策划,13
芯片测试工程师半导体技术,1
标准化工程师测试开发,1
市场专员/助理、市场分析/调研人员,1
工业设计、结构工程师/技术员,1
通信技术工程师图像算法工程师,1
光通信工程师/技术员、集成电路IC设计/应用工程师,1
C/C++开发工程师/技术员、数字后端工程师/技术员,1
销售代表、市场/营销/拓展经理/主管,1
分销专员/助理、业务分析经理/主管,1
生产经理/车间主任、质量管理、测试经理/主管,1
生产计划/物料管理、订单处理员,2
客服专员/助理、后勤,1
测试工程师性能测试,1
功能测试自动化测试,1
大客户销售芯片销售工程师,1
供应商管理采购主管,1
采购员/助理、物料经理/主管、物料专员/助理,1
小程序开发工程师Android开发工程师,1
线下运营,5
注塑工模具工,1
自动控制工程师/技术员、机器人调试工程师/技术员,1
生产文员技工,1
销售代表日语翻译,1
总裁助理、总经理助理、经理助理、秘书、,1
电机工程师/技术员、电气工程师/技术员,1
原画师,1
经理助理、秘书、档案管理员,1
Hadoop工程师大数据开发工程师,1
审计经理/主管、合规经理/主管,1
电子工程师/技术员、电子销售工程师/技术员,1
通信技术工程师光通信工程师,1
美工/电商设计师、客服专员/助理,1
半导体设备工程师嵌入式软件开发,1
性能测试游戏测试,1
游戏角色设计师,1
FAE 现场应用工程师芯片销售工程师,1
财务经理财务顾问,1
软件测试工程师测试工程师,1
副总经理/副总裁、首席运营官COO,1
集成电路IC设计/应用工程师、EDA工程师/技术员,2
网络销售/在线销售、直播销售,1
电商运营、外贸经理/主管,1
钳工数控操机,1
机械工程师CNC工程师,1
Android开发工程师移动开发工程师,1
测绘/测量,4
行政经理/主管、办公室主任、运营经理/主管、,1
审核员、安全经理/主管,1
认证工程师体系工程师,1
大数据开发工程师数据库工程师,1
维修经理/主管、维修工程师/技术员,1
通信销售工程师,2
项目工程师机械工程师,1
电子商务,1
工程监理,1
小程序开发工程师,1
工程造价师、预结算经理,5
智能驾驶工程师,3
院校教务管理人员,1
党工团干事,1
医药技术研发人员,2
医疗器械市场推广,6
给排水设计,2
建筑结构设计,2
建筑设计师,1
洗碗工,1
测试工程师软件工程师,1
前端开发,1
新能源电机工程师,1
焊接工艺工程师,3
电子竞技运营,1
药品注册,2
机器人调试工程师,3
投资/理财顾问,1
酒店前台,1
首席财务官 CFO,6
美容,1
风险控制,4
后端开发,2
汽车装配工艺工程师,2
活动执行,2
作家/撰稿人,1
工程师/技术员,1
附件系统工程师,3
摄影师,6
产品运营,6
照明设计,10
化妆品研发,2
语文老师,1
资产管理,1
供应链总监,8
建筑工程师,2
首席技术执行官CTO,3
区域销售主管,4
游戏测试,2
网络主播,3
图像识别工程师,2
投资总监,2
证券分析师,2
区域销售代表,14
精装修工程师,1
厂务,12
基金经理,1
运输经理/主管,1
仓库文员,5
客运司机,2
营业部总经理、副总经理/副总裁,1
店铺推广,4
跨境电商运营,1
多媒体设计,1
分拣员,1
全栈工程师,3
计量工程师,2
促销经理,1
公关主管,5
视频剪辑,3
模具设计,2
合规经理,7
销售经理/主管、销售代表,1
自然语言处理,1
媒介主管,2
临床数据分析员,1
金融产品经理,1
打样/制版,1
临床研究员,1
物业设施管理人员,1
生产总监,4
高级业务跟单,1
职业技术教师,1
门店销售,6
海外销售,9
情报信息分析人员,2
会展经理/主管,7
用户产品经理,4
安全测试,2
汽车标定工程师,2
主厨/厨师长,2
投资经理,5
直播运营,1
财务顾问,1
货运代理,5
快递员,3
经销商,1
BIM工程师,1
地推专员,3
运营主管,4
银行客户总监,2
团购经理/主管,2
团购业务员,1
客服总监,3
生产计划,2
培训督导,1
广告制作执行,1
开发报建,1
物料经理,4
公关总监,3
德语翻译,1
俄语翻译,1
咨询总监,4
法务总监,4
食品/饮料研发,1
旋压工,1
专业培训师,1
育婴师、保育员,1
司仪,1
客户经理/主管、客户经理/主管,2
汽车设计工程师,5
冲压工程师/技术员,3
网站运营总监,1
音乐老师,1
吹膜工,1
业务经理/主管,2
店员/营业员,5
主播/主持人,1
移动端测试,1
面点师,1
保险电销,1
交互设计师,2
油漆工,1
网络维修,4
物理老师,1
杂工,1
合同管理,1
培训助理,3
法务主管,1
平面设计经理/主管,1
汽车修理工,2
医药招商,1
物流总监,1
信审核查,1
会展专员,1
药品市场推广经理,1
GIS工程师,1
运营助理,5
微信运营,1
公路/桥梁/港口/隧道工程,1
首席信息官CIO,1
月嫂,1
喷塑工,1
家居设计,1
高中教师,1
3D打印操作员,1
房地产客服,2
广告客户经理,1
服装/纺织/皮革跟单,1
物业管理主管,1
乘务员,1
地勤人员,2
咨询员,1
外贸销售,1
技术研发工程师半导体工艺工程师,1
集成电路IC设计/应用工程师、无线通信工程师/技术员,1
无线通信工程师电子技术研发工程师,1
采购助理产品助理,1
电子工程师/技术员、质检员/测试员,1
车工技工,2
销售行政助理、外贸专员/助理,2
销售助理客服主管,1
设备工程师/技术员、自动控制工程师/技术员,2
其他生产主管,1
外贸专员/助理、项目执行/协调人员,1
外贸专员/助理、销售工程师/技术员,1
区域销售经理销售工程师,2
技术文员/助理、电子工程师/技术员,1
硬件工程师软件测试工程师,1
嵌入式软件开发无线通信工程师,1
注塑工、装配工程师/技术员,1
客服专员/助理、经理助理、秘书,1
机械工程师机械工程师,1
电子技术研发工程师电子技术研发工程师,1
维修工程师/技术员、音响工程师/技术员,1
销售代表经销商,1
仪器/仪表/计量分析师、自动控制工程师/技术员,1
维修工程师/技术员、硬件测试工程师/技术员,2
产品工程师/技术员、项目经理/主管,1
集成电路IC设计/应用工程师、销售工程师/技术员,1
模拟芯片工程师FPGA开发工程师,1
电子工程师/技术员、数字前端工程师/技术员,1
销售经理/主管、电子工程师/技术员,1
无线通信工程师/技术员、电气工程师/技术员,1
电子技术研发工程师IC验证工程师,1
外贸专员/助理、行政专员/助理,1
普工、操作工、质检员/测试员,3
集成电路IC设计/应用工程师、通信技术工程师/技术员,2
化工工程师/技术员、工艺工程师/技术员,1
电子工程师/技术员、手机维修,1
普工、操作工、后勤,1
硬件工程师无线通信工程师,2
销售工程师/技术员、电子工程师/技术员,2
半导体技术销售主管,1
夹具工程师/技术员、机械工程师/技术员,1
空调工工业工程师,1
客户经理/主管、项目经理/主管,1
集成电路IC设计/应用工程师、计算机辅助设计工程师/技术员,1
通信技术工程师射频工程师,1
ERP技术开发系统集成工程师,1
半导体技术通信技术工程师,1
销售经理销售经理,1
生产计划/物料管理、生产计划/物料管理,1
技术支持工程师/技术员、电子设备工程师/技术员,1
客户代表销售行政专员,1
项目经理/主管、行政专员/助理,1
电气工程师/技术员、工艺工程师/技术员,1
项目工程师汽车项目管理,1
电子技术研发工程师FPGA开发工程师,2
软件工程师无线通信工程师,1
高级硬件工程师通信技术工程师,1
注塑工程师/技术员、模具工,1
系统集成工程师硬件工程师,1
销售行政助理、商务经理/主管,1
知识产权/专利/商标、经理助理、秘书,1
电气工程师/技术员、质量管理、测试经理/主管,1
多媒体开发工程师其他,1
销售工程师大客户管理,2
电子工程师/技术员、家用电器/数码产品研发,1
建筑工程管理、项目经理/主管、建筑项目助理,2
射频工程师硬件测试工程师,2
装配工程师/技术员、机修工,1
质检员/测试员、给排水/暖通工程,1
FAE 现场应用工程师销售代表,2
网络销售/在线销售、客户经理/主管,1
电话销售客户代表,1
CNC工程师/技术员、夹具工程师/技术员,2
行政专员/助理、客服专员/助理,1
前台接待、客服专员/助理,1
模具工程师技术研发工程师,1
机修工模具工,1
软件工程师软件工程师,1
技术支持经理/主管、大客户管理,1
质检员/测试员、仪器/仪表/计量分析师,1
电子技术研发工程师技术研发工程师,2
外贸经理/主管、市场/营销/拓展经理/主管,1
系统集成工程师软件测试工程师,1
销售工程师/技术员、客户经理/主管,1
业务分析专员/助理、销售专员/助理,1
销售工程师销售行政助理,1
给排水/暖通工程、空调工,1
系统工程师系统架构设计师,1
技工技工,1
结构工程师/技术员、设备工程师/技术员,1
工程/机械绘图员、工艺工程师/技术员,1
项目工程师建筑项目助理,1
移动开发工程师/技术员、通信产品经理/主管、产品工程师,1
技术文员/助理、测试工程师/技术员,1
机修工技工,1
电子工程师/技术员、电工,1
报关与报检单证员,1
工业设计、展览/展示/店面设计,1
销售工程师电子元器件工程师,1
服装/纺织设计总监、技术支持工程师/技术员,1
图书管理员/资料管理员、行政专员/助理,1
总工程师/技术员、副总工程师/技术员、项目工程师/技术员,1
副总经理/副总裁、总监、部门经理,1
电源开发工程师/技术员、工艺工程师/技术员,1
工艺工程师/技术员、CNC工程师/技术员,1
高级软件工程师嵌入式硬件开发,1
数据通信工程师其他,1
移动开发工程师通信技术工程师,1
业务跟单销售助理,1
集成电路IC设计/应用工程师、电源开发工程师/技术员,2
生产经理/主管、注塑工程师/技术员,1
大客户销售区域销售经理,2
锻造工程师/技术员,1
C/C++开发工程师/技术员、通信产品经理/主管、产品工程师,1
生产领班/组长、生产经理/车间主任,1
质量管理、测试工程师/技术员、客服专员/助理,1
业务跟单销售工程师,1
高级硬件工程师高级软件工程师,1
系统工程师嵌入式软件开发,1
韩语/朝鲜语翻译、软件工程师/技术员,1
保安人员监察人员,1
产品规划工程师其他,1
机械工程师医疗器械研发,1
自动化测试功能测试,1
硬件工程师电子软件开发,1
特种车司机,1
电工水工,1
嵌入式软件开发、自动控制工程师/技术员,1
助理业务跟单销售行政助理,1
射频工程师销售工程师,1
质量管理、测试经理/主管、标准化工程师/技术员,1
软件工程师销售代表,1
电子技术研发工程师汽车电子工程师,2
公关主管政府事务管理,1
机电工程师安全员,1
销售经理/主管、客服经理/主管,1
技术研发工程师技术研发工程师,1
自动控制工程师/技术员、技术支持工程师/技术员,1
数控操机冲压工,1
模具工程师/技术员、冲压工程师/技术员,2
区域销售经理/主管、客户经理/主管,1
普工、操作工、学徒工,1
晒版员,1
技工冲压工,1
商务司机其他,2
电气工程师/技术员、FAE 现场应用工程师/技术员,1
销售行政助理业务跟单,1
商务司机出租车司机,1
项目执行/协调人员、技术支持工程师/技术员,1
结构工程师其他,1
客户经理/主管、外贸专员/助理,1
电子工程师/技术员、系统工程师/技术员,1
无线通信工程师硬件工程师,1
工艺工程师/技术员、生产计划/物料管理,1
生产经理/车间主任、维修工程师/技术员,1
业务跟单采购员,1
技术支持工程师/技术员、技术文员/助理,1
采购员/助理、采购经理/主管,1
采购员采购员,1
高级软件工程师电子技术研发工程师,1
车工铣工,1
网络销售/在线销售、分销专员/助理,1
网络工程师通信技术工程师,2
销售主管机电工程师,1
电子技术研发工程师射频工程师,1
经理助理、秘书、企业秘书/董事会秘书,1
电商经理/主管、电商运营,1
技术支持工程师/技术员、机电工程师/技术员,1
技术支持经理/主管、客服专员/助理,1
市场企划经理/主管、文案/策划,1
平面设计师多媒体设计,1
通信电源工程师嵌入式软件开发,1
通信电源工程师嵌入式硬件开发,1
模具工其他,2
电子工程师/技术员、采购员/助理,1
电子工程师/技术员、销售专员/助理,1
电工组装工,1
技工CNC工程师,1
产品规划工程师项目管理,1
技术文员/助理、技术支持工程师/技术员,1
高级软件工程师系统工程师,1
人事助理人事主管,1
分销专员/助理、分销专员/助理,1
通信技术工程师/技术员,1
机电工程师半导体技术,1
版图设计工程师射频工程师,1
质检员/测试员、测试工程师/技术员,1
平面设计师销售行政助理,1
销售代表销售代表,1
嵌入式软件开发数据通信工程师,1
技术研发工程师/技术员、技术文员/助理,1
系统分析员高级软件工程师,1
体系工程师/技术员、安全工程师/技术员,1
移动开发工程师多媒体开发工程师,1
人事专员/助理、销售行政助理,1
科研人员、化工实验室研究员/技术员,1
前台接待、商务经理/主管,1
软件测试工程师软件测试工程师,1
工艺工程师/技术员、通信技术工程师/技术员,1
版图设计工程师计算机辅助设计工程师,1
生产计划/物料管理、工艺工程师/技术员,1
销售工程师/技术员、生物工程/生物制药,1
建筑机电工程师/技术员、电气工程师/技术员,1
建筑机电工程师/技术员,1
电子工程师/技术员、软件工程师/技术员,1
电子软件开发技术研发工程师,1
网店客服商务助理,1
销售经理/主管、大客户销售,1
采购员其他,1
外贸专员/助理、商务专员/助理,1
汽车电子工程师嵌入式软件开发,1
音效师、音响工程师/技术员,1
集成电路IC设计/应用工程师、激光/光电子技术,1
集成电路IC设计/应用工程师、光源与照明工程,1
市场/营销/拓展专员、文案/策划,1
嵌入式硬件开发FAE 现场应用工程师,1
仪器/仪表/计量分析师、电气工程师/技术员,1
集成电路IC设计/应用工程师、调研员,1
工业设计、包装设计,1
质量管理、测试工程师/技术员、采购员/助理、质量管理、,1
音响工程师/技术员、集成电路IC设计/应用工程师,1
设备工程师/技术员、工程/机械绘图员,1
多媒体开发工程师算法工程师,1
普工、操作工、包装工,1
区域销售总监大客户管理,1
其他保安人员,1
激光/光电子技术、光通信工程师/技术员,1
电子工程师/技术员、技术支持经理/主管,1
硬件工程师半导体技术,1
销售专员/助理、经理助理、秘书,1
销售代表硬件工程师,1
会计会计,1
行政专员/助理、行政专员/助理,1
漆工,1
自动控制工程师/技术员、项目工程师/技术员,1
数据库工程师/技术员、技术支持工程师/技术员,1
销售行政专员资金专员,1
系统工程师高级软件工程师,1
销售工程师射频工程师,1
产品经理/主管、产品工程师、电子产品经理/主管、产品工程师、,1
汽车电子工程师工业工程师,1
结构工程师/技术员、夹具工程师/技术员,1
机械工程师/技术员、技术支持工程师/技术员,1
电子工程师/技术员、数据通信工程师/技术员,1
采购员市场助理,1
采购员/助理、生产计划/物料管理,1
销售经理/主管、销售专员/助理,1
技术研发工程师嵌入式软件开发,1
医疗器械研发高级软件工程师,1
硬件测试工程师性能测试,1
其他后勤,1
储备干部、技术支持工程师/技术员,1
汽车电子工程师FAE 现场应用工程师,1
硬件工程师/技术员、家用电器/数码产品研发,1
市场/营销/拓展经理/主管、市场分析/调研人员,1
销售行政助理助理业务跟单,1
结构工程师通信技术工程师,1
搬运工仓库管理员,1
财务专员/助理、股票/期货操盘手,1
建筑项目助理资料员,1
网络安全工程师网络工程师,1
FAE 现场应用工程师IC验证工程师,1
集成电路IC设计/应用工程师、维修工程师/技术员,1
生产主管营运主管,1
技工半导体技术,1
系统集成工程师半导体工艺工程师,1
无线通信工程师软件测试工程师,1
销售代表、电子工程师/技术员,1
电子技术研发工程师通信技术工程师,1
总裁助理、总经理助理、销售工程师/技术员,1
出纳员、行政专员/助理,1
项目执行/协调人员、知识产权/专利/商标,1
产品规划工程师模具工程师,1
CNC工程师数控编程,1
嵌入式硬件开发测试开发,3
建筑机电工程师/技术员、给排水/暖通工程,5
