数字标牌销售总监（服饰行业）;1
商务经理/招投标;1
质量工程师（原材料）;1
仓库人员;1
记账会计;1
数字标牌销售总监（汽车4S店行业）;1
采购/供应链专员;1
数字标牌销售总监（金融行业）;1
工程方案设计师;1
外贸专员/国际销售;1
数字标牌销售总监（美妆行业）;1
量产测试工程师 (职位编号：ICRD000554);1
客户代表/销售;1
E-mobility mechanical engineer(77671324);1
E-mobility electrical engineer(77671642);1
交互设计师;2
人事专员/行政;1
关务管理师;1
弱电工程师/技术支持;1
门店推广专员;1
设备工程师（DNS）;1
销售助理/文员;2
外贸商务助理;1
产品市场主管;1
财务助理/会计;1
平面设计师（展厅/展馆）;1
算法工程师（2021届校招）;1
EDA算法工程师（实习生）;1
新媒体运营(J10044);1
Cellular AE实习生;1
主机厂现场服务主管 (职位编号：2021022201);1
Connectivity AE实习生;1
储备干部（五险一金、带薪休假、晋升、年度体检等）;1
BA系统工程师;1
IaaS云平台全栈工程师;1
供应商质量工程师（SQE 驻外）;1
销售代表/大客户销售代表;1
PQA;1
memory产品工程师-YP-FPS;1
ODOO工程师;1
5G/6G安全标准预研工程师4262 (职位编号：004262);1
物控工程师;1
市场策划专员;1
投资经理(J10757);1
水电工维修;1
卷钢技术服务工程师;1
EMC技术支持;1
技术方案经理;1
整合营销（上海）;1
助航灯电源工程师;1
资深电气工程师;1
DRC/LVS开发工程师;1
工艺工程师（刻蚀） (职位编号：ICRD000556);1
质量体系主管;1
客服专员 CSE;1
Senior Product Marketing Manager, Indoor lighting;1
Key Account Manager, Retail&Hotel;1
电路仿真工程师;1
销售经理、业务员、客户代表;1
Web前端开发经理;1
软件开发助理工程师;1
项目经理（农业物联网）;1
部门助理-韩语;1
应用软件工程师（Java）;1
硬件工程师（初级）;1
电源工程师（高级）;1
人事专员/主管;1
硬件工程师（高级）;1
电源工程师（中级）;1
技术文员（TW）;1
计算机视觉开发工程师;1
GNSS算法工程师(J10526);1
前端开发工程师/UI设计师;1
网络维护技术员;2
品牌设计师;1
应届毕业生（电气电子机械）;1
Trade Compliance Lead (China);1
电源软件工程师（中级）;1
道路手持维护工程师;1
MCU Firmware Engineer;1
财务助理 (职位编号：009);1
冲压生产主管;1
设备安装工程师（etch）;1
航天动力工程师;1
冲压模具师傅;1
软件安全工程师(J11392);1
外贸运营专员;1
冲压作业员;1
外贸平台运营;1
AI解决方案开发工程师;1
外贸网站运营;1
普工/组装工/操作工;1
EDA软件测试工程师;1
嵌入式Linux/BSP工程师(J11784);1
高压模拟IC设计经理;1
出纳兼商务;1
5G/6G业务和系统架构标准预研工程师4263 (职位编号：004263);1
产品研发项目经理 (职位编号：35);1
仓库管理员，包吃包住，月薪5K起;1
急聘销售代表，无责任4K起，包吃包住;1
AE of Manufacture (职位编号：30950624);1
行政助理/专员;1
单元库开发工程师 (职位编号：ICRD000557);1
机械设计工程师 (职位编号：001);1
Treasury Analyst;1
高级技术市场工程师;1
Sr. Technical Marketing Engineer;1
版图设计工程师 (职位编号：ICRD000558);1
机械装配工 (职位编号：002);1
营销工程师;1
眼镜店店长（佛罗伦萨）;1
结构助理工程师(J10758);1
销售经理-级别3/4;1
高级采购;1
资深设计师;1
CMP工程师;1
Software engineer;1
模块制造工艺工程师;1
机械加工工艺工程师;1
管理委员会秘书;1
光刻工艺工程师（litho);1
部门助理-日语;1
技术支持（项目管理）;1
后摩尔定律时代电子器件制造及集成电路设计方向博士后;1
销售专员-应届生;1
BMS测试工程师;1
Linux BSP SW Engineer;1
83702 Manufacturing Customer Quality Manager (职位编号：83702);1
焊接技术工（普工）;1
资深数据架构工程师;1
Google运营;1
技术总监/研发部长;1
人事助理兼前台;1
Packaging Engineer;1
厂务（浦东临港）;1
仓储管理(J10045);1
技术经理/研发经理（电子或结构）;1
质量工程师SQE;1
财务（应收应付会计、成本会计、总账会计、会计）;1
Senior/Marketing Specialist,GC;1
销售经理(工控、IOT);1
Account Manager (Industrial);1
初高中物理老师;1
点胶技术员;1
电气及配电成套设计工程师;1
安装电工;1
焊工;1
管道焊工;1
系统工程师（PE）-Java/CSH/Perl/Delphi;1
业务运营;1
系统工程师（CAM）-Java/CSH/Perl/Delphi;1
Firmware/BIOS Quality Engineer (职位编号：47321624);1
电源芯片市场营销经理;1
Software Account Executive;1
研发电源工程师;1
班长;1
Sr. Accountant;1
采购助理（实习生）;1
高级会计;1
开关电源DSP软件工程师;1
WB工艺工程师;1
中级界面软件开发（QT）;1
芯片制造技术员- 上海;1
线上运营 线上推广 数据分析;1
中级C/C++开发工程师;1
高级C/C++开发工程师;1
中级.NET(C#)开发工程师;1
高级.NET(C#)开发工程师;1
中级DSP软件工程师;1
测试及调试工程师;1
电力电子软件工程师;1
招聘加工中心编程调机一人;1
软件测试专家;1
招聘数控车床师傅一人;1
平面设计师（上海人）;1
高级MBD开发工程师;1
技术硕士管培生（应届生  实习生）;1
电力电子硬件调试工程师;1
FAB体系工程师;1
信息调研员;1
渠道分销;1
元器件焊接;1
FAE(GD/CMXT产品线);1
FAE现场应用工程师（MOS管方向）;1
BR工程师;1
运营经理（芯片行业）;1
资深IT网络工程师（临港）;1
钣金车间主任/生产经理/生产管理;1
高级BT软件工程师(J10119);1
产品及战略规划总监;1
PM MCU;1
市场专员（活动策划执行方向）;1
现场应用工程师/FAE;1
设备安装工程师;1
软件测试工程师（自动化设备）;1
台架测试工程师;1
EAP工程师 (职位编号：ICRD000559);1
销售代表（体育赛事）;1
内控审计专员;1
外贸业务员（双休）;1
BLDC软件工程师;1
线上运营主管;1
技术销售经理-精益品质 4270283;2
技术销售经理-精益工艺 4270283;1
技术销售经理-数字化能力/运营 4270283;1
钳工师傅;1
电源线路板维修员;1
工程绘图员;1
系统设计工程师;2
IT工程师(偏Helpdesk);1
IT主管/专员;1
(SCPS) GMO Assistant (职位编号：86081625);1
模拟版图设计工程师/高级工程师;1
Hardware Test Engineer;1
Senior System Engineer Apache Spark DevOps;1
模拟集成电路设计工程师/高级工程师;1
硬件工程师（中级）;1
Senior System Software Engineer - Apache Spark;1
Senior System Engineer - Apache Spark Applications;1
GPU Kernel Software Engineer;1
政府项目工程师（OLED技术背景）;1
运营分析专员;1
海外电商总监;1
产品经理（模拟和混合信号IC）;1
集成工艺整合岗（TPOT/CFOT）;1
车载雷达FAE（技术支持）;1
大客户销售 上海;1
市场专员/市场经理/市场推广/市场营销;1
Customer Support (职位编号：21000751);1
文案策划/编辑;1
数据分析工程师（实习生）;1
电话销售-上海青浦区;1
助理销售工程师 (职位编号：1);1
项目申报主管(J11394);1
电源维修工程师 (职位编号：2);1
Staff System Engineer;1
应届生/管培生（物理/材料/光学）;1
Contact Center Solution BD Manager;1
在线客服;1
集团公司法务系长（日语）;1
系统工程师（BMS）;1
文控专员/技术文员;1
嵌入式Linux开发工程师;2
Core EDA Sales Manager;1
结构工艺工程师;1
法务课课长;1
PCB工程师/资深工程师;1
技术支援工程师（9-102）;1
LED安装维修工程师/技术支持;1
系统验证工程师（内存相关）;1
数控机床电气工程师;1
海外运营专员;1
标书制作/商务助理;1
前台文员（实习岗）;1
显示屏销售;1
财务管理（上海）;1
设备工程师(PVD/CVD) (职位编号：ICRD000561);1
关务助理;1
产品工程师 Product Engineer;2
电磁兼容/无线射频工程师;1
无线射频识别（RFID)工程师;1
国际贸易业务员 (职位编号：002);1
Customer Care Co-ordinator (职位编号：79112624);1
桌面运维工程师;2
电源销售主管;1
公关主管;2
总经理助理/秘书/储备干部（欢迎2021届应届生）;1
人事专员（02）;1
商务工程师（机电）;1
服务器可靠性工程师;1
服务器系统测试高级工程师;1
服务器系统测试工程师;1
销售大使（奢侈品）——上海尚嘉;1
项目经理(J10631);1
IT支持工程师;1
制冷工程师、冷水机设计工程师、chiller维修工程师;1
技术支持工程师（海洋测绘）(J10759);1
chiller 销售工程师;1
会计 (职位编号：602);1
应用工程师（上海）(J10265);1
ebay/速卖通/亚马逊运营;1
photo工程师/资深工程师;1
速卖通客服;1
实施工程师(J10632);1
音响系统工程师;1
实施工程师(J10633);1
IT Project Manager;1
解决方案助理;1
运维专员;1
Recruiting Specialist/招聘专员;1
装备质量工程师(J10760);1
Java前端开发工程师;1
Technician , Production Test（文员）;1
市场人员培训师;1
电子电路维修经理/主管;1
客户经理/大客户销售;1
展厅设计师;1
高压电源设计;1
执行采购员Operative Purchasing Buyer;1
绩效经理;1
质量专员;1
Director of SoC Integration;1
运营销售;1
FAE（A006） (职位编号：NTSH00002);1
EHS专员/EHS Specialist;1
BSP高级工程师(J10761);1
人事行政主管（上海）;1
经营管理分析员（应届生）;1
工会干事;1
BD(A005) (职位编号：NTSH00003);1
BD(A006) (职位编号：NTSH00004);1
市场主管/市场经理/市场推广/市场营销;1
生化研发工程师（酶方向）;1
采购供应链管理;1
C#资深软件工程师;1
售前客服;1
电商专员网络销售;1
JAVA 高级工程师;1
财务资深专员;1
流体测试维护工程师;1
IT Project Manager (Commercial);1
销售经理-半导体方向;1
java软件工程师;1
销售总监-半导体方向;1
大客户经理（重点工程专属职位）;1
资深IE工程师 (职位编号：ICRD000562);1
资深文案策划主管;1
销售工程师（帝奥微）;1
中控工程师;1
初级技工;1
销售代表-海利得膜材;1
出货跟单（单证） (职位编号：001);1
导航算法工程师(J10802);1
高端物业服务岗;2
设计主管/经理;1
工艺开发;1
日语工程师;1
Sourcer (职位编号：81422624);1
业务跟单助理兼司机;1
J热设计与仿真工程师;1
J结构设计与仿真主管;1
J测试设备开发工程师;1
计划与客服工程师;1
J系统集成工程师;1
IC业务经理/销售经理;1
SSC（考勤）(J11398);1
IC业务员/销售工程师[上海];1
总裁助理 (职位编号：01);1
文控工程师;1
行政专员/主管;1
设备高级工程师;1
Infra Manager/工程师;1
J工业设计工程师;1
设计优化部门经理;1
PDK 课经理;1
厂长/生产经理;1
日企电子材料销售经理(编号128079) 日语英语;1
测试助理;1
工艺仿真课经理;1
IT采购经理;1
设备采购经理;1
HR专员/主管;1
Component Engineer;1
灌墨和壳体组装工艺工程师;1
制造业采购员;1
大区销售培训师-东1;1
电气工程师助理;1
FAE现场应用工程师（电机控制与MCU）;1
营业担当/销售;1
销售助理 (职位编号：01);1
slam算法工程师(J10812);1
Financial controller (经管);1
行政专员 (职位编号：02);1
资深工艺工程师/Senior Process Engineer;1
测试项目经理 (职位编号：CS001);1
硬件助理工程师 (职位编号：03);1
光电设计工程师;2
采购/采购工程师;1
电机控制算法（四足机器人）(J10813);1
焊接工 装配工 普工;1
Product Engineer产品工程师;1
销售代表（BZ00） (职位编号：NTSH00012);1
应届生/行政助理兼前台;1
FA不良解析工程师;1
机械工程师（上海） (职位编号：6);1
综合布线/技术工程师;1
资深采购担当Sourcing（日语）;1
82882 - SMTS System design engineer - Validation;1
84182 - MTS System Design eng. - power performance;1
硬件研发技术员 正式/实习;1
IT专员 (职位编号：ICRD000563);1
82707 - Manager product application engineer;1
SMT技师;1
专业辅警;1
汽车文档编辑工程师;1
汽车专业维修工;1
测试工程师（抗干扰方向）(J10762);1
工程技术支持;1
生产助理工艺工程师;1
高级测试工程师(J10763);1
FAE现场应用工程师（英飞凌汽车功率器件）;1
Commercial Finance Analyst;1
数控机床调试工程师;1
商务司机;1
人事;1
产品售前工程师;1
数控车床技术员;1
销售经理（海外）(027464) (职位编号：027464);1
财务助理（应届生可投递）;1
塑料PP/PVC焊工;1
测试工程师(J10764);1
内销业务员;1
半导体工程师;1
电子工程师/研发生产;1
现场技术支持工程师(J10015);1
区域销售总监(002573)(002612) (职位编号：002612);1
证代助理（在校实习生） (职位编号：001133);1
申报员（项目及税务）;1
计划主管;1
资深黄光设备工程师;1
申报专员（项目及税务）;1
ABB机器人焊接工艺师;1
车联网用户运营经理;1
产品企划;1
AVC销售经理;1
实习技术支持助理;1
业务企划专员（业务分析，财务分析，FP&A）;1
JAVA开发工程师(J10666);1
资深数字IC验证工程师(J10811);1
工程助理(J10319);1
视频运营;1
资深数字IC设计工程师(J10812);1
机器学习平台工程师;1
Modem PL（客户项目管理）;1
芯片开发工程师;1
协议栈软件开发工程师;1
IOT物联网产品经理;1
无线通信算法工程师;2
Technical Writer/ 技术文档工程师;1
Sr./Staff Multi Media/video Design Engineer;1
SOC Design Engineer;1
高级销售经理（面向车厂、供应商PCBA）;2
销售总监（面向主流车厂销售业务）;2
商务管理;1
销售管理;2
电商经理;1
策略总监;1
CPU Verification Engineer;1
CPU Design Engineer;1
Senior Complier Engineer;1
Senior Software Engineer - SDK;1
Senior Staff Engineer -  Software Architecture;1
BAG Audio  Algorithm Engineer;1
Physical Design Manager;1
SOC Verification Manager;1
芯片后端设计经理;1
Staff Integration Engineer;1
Hardware Design Engineer (职位编号：82121623);1
全贴合设备工程师;1
工装治具技术员;1
BIOS Developer Engineer (职位编号：68321624);1
高级质量线长Senior QA Line Leader;1
钳工/车床工;1
电子维修焊接工程师 (职位编号：04);1
Lab Technician;1
医疗渠道销售总监;1
资深业务跟单（急徵）;1
资深销售跟单（急徵）;1
业务经理-上海;1
绩效专员4270 (职位编号：004270);1
封装测试操作员;1
Logistics Staff Engineer;1
物流计划专员;1
网络推广销售总监;1
84721-Low Power Design Engineer-PD Orientation;1
销售工程师（内销）;1
Sales (East China) 销售 (华东）;1
82835-MTS Firmware Engineer;1
Project progress Assistant;1
BMC Technical Marketing Engineer (职位编号：78950626);1
正式工月薪7000;1
行政/司机;1
初级结构工程师;1
纯接听客服双休月薪5K及以上稳定;1
加工中心操作(航浩公司);1
网络客服专员月薪7K及以上;1
蓝牙芯片软件开发工程师;1
专职驾驶员;1
ESH工程师（FAB）;1
订单管理;1
质量工程师（模组&整机）4271 (职位编号：004271);1
Windows驱动开发工程师;1
芯片产品总监（产品规划和市场方向）;1
供应商质量工程师4272 (职位编号：004272);1
高速SIPI设计工程师4273 (职位编号：004273);1
品质员;1
物流发货员;1
封装工程师4274 (职位编号：004274);1
FAE射频工程师;1
软件测试（WEB）;1
生产管理工程师4275 (职位编号：004275);1
LINUX软件设计工程师;1
硬件检验测试工程师;1
高级采购经理4276 (职位编号：004276);1
成本经理4277 (职位编号：004277);1
Contract Specialist/Paralegal;1
采购助理4278 (职位编号：004278);1
桌面工程师;1
生产班长/组长  长白班免费食宿;1
研发工程师助理;1
模拟版图工程师（资深 双休）;1
模拟电路设计工程师 (职位编号：D001);1
pcb设计工程师;1
办公室文员（航浩公司）;1
计划调度员（航浩公司）;1
销售业务员（航浩公司）;1
智能制造工程师 (职位编号：ICRD000564);1
销售助理 (MJ000050);1
生产控制计划员;1
数据分析与挖掘工程师 (职位编号：ICRD000565);1
等离子工艺工程师;1
财务文员;2
Synopsys Executive Account Manager;1
实习编导（偏营销短视频）4279 (职位编号：004279);1
图文运营实习生4280 (职位编号：004280);1
电力行业产品经理;1
专利工程师4281 (职位编号：004281);1
Application Engineer (职位编号：47937526);1
China KYC Analyst;1
FAE应用支持工程师;1
财务经理 (职位编号：010);1
薪酬/员工关系专员/主管;1
薪酬/员工关系高级经理;1
薪酬/员工关系总监;1
Patent engineer（专利工程师--专利申请）;1
客户总监;1
无线连接硬件系统工程师8383 (职位编号：ZEKU008383);1
无线连接数字芯片算法工程师8382 (职位编号：ZEKU008382);1
通信SoC验证工程师8365 (职位编号：ZEKU008365);1
sourcing工程师/采购工程师;1
System Engineer (Audio)8256 (职位编号：ZEKU008256);1
无线系统架构师8254 (职位编号：ZEKU008254);1
售後支持工程師;1
客服工程師;1
轻松包吃住 坐班 普工 白班 生产操作工 组装工 QC;2
电商设计师（2021届毕业生）;1
系统仿真工程师;1
消防行业销售代表/销售/销售工程师;1
Electrical Engineer(77548337);1
司机/驾驶员;1
贸易商采购经理;1
RPA实施工程师;1
财务高级经理;1
电气工程师（代招）;1
LRP Market Sector Manger, VIN Edwards, East (职位编号：98127525);1
文化宣传专员 (职位编号：001135);1
机器人算法工程师(步态）(J10846);1
实习生（财务）;1
冲压模具设计;2
实验室管理员 (职位编号：001138);1
冲床激光编程操作工;1
可靠性工程师（资深）;1
铆工;1
新媒体运营（2021届毕业生）;1
直播运营（2021届毕业生）;1
Mosfet PE;1
工艺工程师（上海） (职位编号：4);1
Senior Sales Department Assistant;1
客户服务工程师（上海） (职位编号：5);1
销售经理（上海） (职位编号：3);1
网络推广经理;1
Hardware support engineer;1
品质经理（电子类）;1
上海分公司销售;1
招生课程顾问及接待;1
技术与采购助理;1
122608高级嵌入式工程师-操作系统;1
渠道管理经理/总监;1
MCU 测试及应用工程师;1
科研管理（上海） (职位编号：2);1
ETL 工程师;1
综合管理员（上海） (职位编号：1);1
IT硬件系统工程师 (第三方派遣）;1
Senior Manager - Ethics & Compliance;1
银行电核专员，月薪5500-8000;1
外企驻场摄影师（嘉定）;1
校园顾问;1
大客户销售（外勤销售）;1
芯片销售（物联网）;1
售后服务调度;1
工程师，合格率提升;1
会议平板销售经理（高校、金融行业）;1
软件UI工程师;1
仪表质检员/检验员;1
出口专员;1
销售经理（物联网项目）;1
销售工程师-上海时晔;1
运维开发工程师（Java开发）;1
亚马逊运营助理;1
产品经理(J10765);1
弱电安装工程师;1
HR培训经理4286 (职位编号：004286);1
非标机械设计工程师;1
机器人-机器人销售（上海）;1
机器人-机器视觉销售（上海）;1
软件开发工程师（上海）;1
CEM算法工程师（上海）;1
网格剖分算法工程师（上海）;1
算法工程师（上海）;1
Java工程师（上海）;1
软件测试工程师（上海）;2
SKILL 工程师（上海）;1
日语翻译兼秘书;1
CAD绘图;1
销售行政专员（助理）;1
企业内部培训师;1
产品设计美工/助理;1
日语销售助理;1
企划助理;1
Planner/计划专员;1
移动控制专员;1
采购兼仓库;1
市场准入经理/专员（驷格）;1
销售大区经理/区域经理（驷格）;1
Sr. FAE;1
品管控工程师;1
销售业务员 销售工程师;1
IVD 产品经理/专员（驷格）;1
客户维护代表;1
项目经理(JHQMP);1
IVD 市场经理/专员（驷格）;1
ATE测试工程师/经理;1
IPQC检验;1
IQC检验;1
Android 开发工程师（图像处理）;1
SMT QC质检;1
Android 软件开发程师(算法方向);1
固态电池研发工程师;1
Android 开发工程师（ Framework方向）;1
GIS数据处理工程师;1
出货专员;1
模拟电路（上海）;1
数字电路（上海）;1
嵌入式软件开发/测试（研发）;1
销售经理/弱电安防（急聘）;1
渠道招商经理（上海）;1
培训专员/资深;1
R&D Engineer 研发工程师;1
销售代表/经理;1
工程技术管理工程师;1
PCB and Substrate Buyer, Procurement;1
销售工程师（VCU、BMS方向）;1
技术支持工程师 (职位编号：FST-ZP21-01);1
生产设备技术员;1
客户经理(广告销售);1
NPI 技术员;1
人事培训主管;1
BOM专员;1
锡焊工;1
DDR测试工程师;1
售后客服主管;1
物联网平台工程师;1
嵌入式软件工程师（共研）;1
MEMS Designer;1
集成电路工艺材料研究;1
照明设计师助理;1
一般物料采购工程师General Purchasing Engineer;1
数字IC设计;1
硬件测试工程师HW Test Engineer;1
结构开发工程师Mechanical Design Engineer;1
集成电路架构研发;1
项目控制专员Project Controlling Specialist(SAP);1
操作技师 (职位编号：FST-ZP21-02);1
项目文员;1
制造经理;1
项目部助理;1
C#高级工程师;1
实习生或***（图像标注）;1
sales account manager;1
机械工程师（初级+中级）;1
销售经理（上海区域）;1
Service Engineer-上海;1
音频视频设计师;1
设备维修/设计工程师;1
通信算法实习生（22、23届应届生）;1
辅料工程师;1
销售工程师（高提成+北京/上海/广州/天津/重庆）;1
商务专员（电话）(J12246);1
TD MOSFET研发工程师;1
钣金BOM工程师;1
钣金结构工程师;1
供应商质量检验员（出差）;1
封装工程师/主管;1
高级FAE工程师;1
客户品质工程;1
网络信息员;1
功率器件仿真工程师;1
工程造价（可实习）;1
研发、技术实习生;1
市场实习生;1
功率器件研发工程师/主管（MOS）;1
设计助理（气体管理）;1
器件工艺工程师;1
功率器件研发工程师/主管（TVS 或 SBD）;1
项目实习助理;1
焊接质量工程师;2
设计工程师（特气管道）;1
资产保全专员;1
QS体系工程师（英语流利）;1
高级嵌入式硬件工程师（车联网）;1
国际业务员（base上海）;1
项目工程采购;1
项目工程销售;1
售后工程师（16号线）;1
蚀刻助理工程师;1
普工操作工+两人宿舍6K;1
普工质检QC两人间宿舍;1
业务助理 (职位编号：001);1
区域销售（上海）;1
质检员待遇优2人宿舍;1
OEM Sales executive;1
生产技术员/包吃住;1
测试技术员2人宿舍;1
良率工程师(YE);1
操作系统高级开发工程师;1
工具软件高级开发工程师;1
数字设计工程师--应届生;1
版图设计工程师--应届生;1
初级芯片验证工程师;1
会计/财会主管;1
技术管理专员;1
高级Web前端工程师;1
应用数据库开发工程师;1
EDA研发工程师;1
IT系统开发工程师033SHSZ (职位编号：033SHSZ);1
电子存包柜硬件工程师;1
长白班+包吃住 月入8千聘 操作工 普工;1
电子厂招聘有3500奖金;1
应用工程师-ams;1
智慧路灯结构工程师;1
售前解决方案工程师;1
操作工测试员/2人宿舍环境好;1
普工质检月薪6K两人宿舍;1
普工操作工/质检员包吃住;1
品质主管/品质工程师;2
招聘专员/文员;1
测试工程师-FAE(J10320);1
周末***工作助理;1
高级财务专员;1
普工操作工月薪6K两人宿舍;1
普工2人宿舍月薪6K待遇优;1
生产测试员/普工2人宿舍;1
招聘专员/人事招聘;1
高级系统应用工程师;2
版图设计工程师（浦东临港）;1
Technical Assistant;1
线路工艺工程师;1
非标设备装配部主管/经理;1
后端设计主管/Physical design leader;1
销售行政专员/采购跟单;1
UI/UE设计;1
产品采购;1
人事行政助理兼前台;1
产品测试员;1
网络销售代表/销售经理/销售助理;1
初级嵌入式软件开发工程师;1
企业管理;1
技术工人/接线工/嵌线工;1
业务开发;1
营销管理;1
仓务员 （上海）周末双休 4-5K;1
商务专员/客服专员/销售助理;1
人力资源经理/总监;1
机械工程师（初级）;1
技术工人、接线工，嵌线工;1
会计 (职位编号：003);1
出纳 (职位编号：003);1
初级版图工程师（矽杰微电子）;1
人事专员（培训方向）;1
软件工程师（Android应用开发）;1
老板司机;1
高级定价经理4290 (职位编号：004290);1
技术行销工程师;1
财务分析师助理 (职位编号：10103622);1
自动化设备装配技术员/工程师;1
电商客服主管;1
供应商开发工程师（机械）;1
渠道销售(打印机） (职位编号：90203623);1
电子工程师实习生;1
市场推广助理;1
政府项目专员(J10642);1
寻源采购主任管理师;1
设施经理助理;1
高级数据分析师 (职位编号：001145);1
中丝技工;1
Fota开发工程师(J11418);1
智能家居售后安装调试工程师;1
Sr. Planning Supervisor;1
erp财务顾问/财务ERP实施顾问;1
Quality Project Leader;1
高级软件工程师 (职位编号：006);1
FAE/技术工程师;1
弱电/智能化应届管培生 工程师;1
嵌入式硬件工程师 (职位编号：WS2021003);1
结构设计工程师 (职位编号：WS2021004);1
生产员质检/普工2人宿舍;1
Security Consultant;1
SBU-运用控制开发工程师 (MJ000051);1
人力资源实习生(J11419);1
普工操作员6K+夫妻房宿舍;1
SMT/PCBA工艺工程师;1
芯片验证高级工程师;1
楼宇控制（BA）技术工程师;1
视觉控制资深应用工程师;1
售前培训专员;1
现货销售（亚芯商城）;1
SBU-运动控制现场应用工程师 (MJ000052);1
灯控/楼控销售经理（上海）;1
元器件/半导体/电池销售经理;1
室内设计师;1
采购专员（电子料）;1
业务支持工程师;2
前端实习生;1
采购工程师（设备）;1
ROHS工程师;1
绿色产品工程师;1
激光销售工程师;1
122628资深嵌入式工程师-操作系统;1
激光技术应用工程师;2
122613中级多媒体算法工程师;1
外贸销售（德语）;1
招生顾问（家政母婴）;1
工具链经理;1
月嫂/母婴护理师;1
激光销售技术工程师/  光电维修工程师/光电产品经理;1
电梯配件销售代表;1
科技项目主管;1
智能家居售前工程师;1
智能家居技术总监（解决方案方向）;1
急聘/直招 商务助理（公司成立12年）;1
Linux kernel软件开发工程师;1
喷涂技术员;1
销售代表（新能源充电桩方向）;1
DCC文控工程师(027810) (职位编号：027810);1
总经理司机兼助理;1
产线普工;1
品牌助理;1
软硬件工程师;2
PC工程师;1
电气自动化工程师 PLC;1
股票交易员;1
市场助理（美洲区域方向）;1
华东区销售经理（上海）;1
技术销售工程师（高提成+明朗的晋升通道）;2
浦东电子厂招聘加3500奖金;1
光学总监;1
系统架构师（触控）;1
别墅智能家居 家庭影院 销售代表 销售工程师;1
三维效果图设计;1
Product Manager - Online;1
嵌入式软件工程师（芯片驱动应用支持工程师）;1
Sr Staff System Applications Engineer -(#313903);1
Product Manager - Luminaire;1
Functional Validation Engineer;1
IOT智能硬件产品经理;1
项目经理+结构工程师;1
品牌宣传推广专员;1
汽车技术工程师;1
市场总监（部门负责人）;1
3D设计/三维动画师;1
Sr. Procurement Specialist;1
业务课长(上海）;1
渠道业务经理;1
销售代表-上海;1
系统架构师 （ToF）;1
质量管理;1
战略管理;1
硬件工程师 - ATE HW;1
FAE 连接器;1
FA Accountant （固定资产会计）;1
法律助理;1
储备管培生;1
FAE现场应用工程师（校园招聘）;1
市场助理（五险一金，带薪休假等）;1
品质工程师-PQM;1
不锈钢板（0.6-2毫米）钣金制作工艺师;1
外贸助理（本科应届生）;1
出纳员  应届生即可;1
渠道/分销专员;1
财务专员/财务管理/财务会计专员;1
内贸销售专员;1
认证工程师;2
生产计划实习生;1
***财务;1
CS/销售助理;1
销售经理（激光器）;1
系统技术支持工程师 (MJ000053);1
应用开发工程师（上海）;1
保密主管;1
供酸供气工程师（厂务）;1
PMC经理;1
技术研发与支持工程师;1
助理测试工程师;2
Technical Support Engineer_Huangpi-Shanghai;1
Desktop Support Engineer_Pudong-Shanghai;1
进料质量保证工程师IQA;1
Patent Engineer （专利工程师--专利情报分析）;1
Technical Engineer;1
配置管理工程师;1
资深销售工程师（精密仪器）;1
普通车床工;1
市政预算员;1
系统运维工程师 (MJ000054);1
高价初中/高中补习班老师;1
加工中心操作员/CNC;1
高价普工;1
助理机电工程师;1
高价长白班女检验员;1
电子研发主管;1
Sr. Supplier Quality Engineer;1
嵌入式软件工程师-tv/ott(J10321);1
医疗客户经理（山东）;1
微流控资深工程师;2
电源产品项目专员;1
照明师助理设计;1
运营助理（采购）;1
微流体测试工程师;1
运营助理/网站运营专员;1
企业文化主管;1
照明助理设计;1
电商美工;2
仓库员;1
集成电路应用工程师;1
技术文员/助理(集成助理工程师）;1
技术经理 (LTCC材料应用 );1
日语半导体装机工程师(上海，北京，无锡，合肥）;1
音频信号处理工程师;1
生产测试员+夫妻房宿舍;1
统计过程控制(SPC);1
普工操作工/质检2人间宿舍;1
应收会计（英语/粤语）;1
Payroll Accountant Specialist;1
出货品质管理(OQA);1
高级SMT制程工艺工程师;1
SMT生产主管;1
核算会计;1
普车车工;1
作业员（工程信息）;1
客户稽核(CA);1
SMT设备工艺工程师;1
量测系统管理(MSA);1
工艺平台主管工程师4292 (职位编号：004292);1
销售行政主管;1
工艺研发工程师(应届）;1
电子仓库组长;1
互联网法律支持4294 (职位编号：004294);1
EMS销售经理;1
采购工程师 采购主管;1
SMT经理;1
工艺工程师（光纤光栅方向）;1
AI算法专家(J10322);1
DM QA engineer 设计规则验证工程师;1
物联网销售总监 1130247;1
机械传动工程师;1
业务代表、业务员、销售代表;1
光机装调工程师;1
施工质量工程师;2
日语半导体营业/营业技术/营业企划;1
WMS实施顾问;1
学徒工+2人间宿舍;1
学徒工/包吃住月薪6K;1
Talent Solution Coordinator (1yr contractor);1
测试工程师（语音）;1
大客户业务销售;1
普工操作工6-8K两人宿舍;1
热管理工程师(J10945);1
生产计划管理员;1
电气技术支持;1
Associate Sales Engineer;1
物料计划专员/高级专员/师;1
机械工程师（物流规划方向）;1
设备售后维护;1
Sales Assistant;1
深度学习框架研发工程师（pytorch）;1
深度学习框架研发工程师（Tensorflow);1
Associate FAE;1
System Application Engineer;1
Customer Engineer 现场客户服务工程师;1
游戏测试工程师（CQC）;1
人事文员;1
设备调试;2
产品专员/产品助理（上海）;1
CES Engineer (客户工程支持工程师);1
