job_class,sum
模具工,6
人力资源人事经理,1
总监/部门经理财务总监,1
电子工程师/技术员半导体设备工程师,1
Android开发工程师iOS开发工程师,2
售前/售后技术支持主管其他,1
软件测试工程师质量管理/测试工程师(QA/QC工程师),3
市场企划经理/主管市场通路经理/主管,1
供应链主管/专员采购主管,1
焊工钳工,1
数据分析师,18
售前/售后技术支持工程师通信技术工程师,1
活动运营,3
医疗器械销售经理/主管,5
财务经理财务总监,3
嵌入式软件开发(Linux/单片机/PLC/DSP…)电路工程师/技术员(模拟/数字),2
电子元器件工程师电气工程师/技术员,1
人事经理HRBP,1
冲压工,2
售前/售后技术支持工程师故障分析工程师,1
讲师/助教培训讲师,1
销售总监渠道/分销总监,2
电子文档工程师数据分析师,1
夹具工程师/技师机电工程师,1
半导体器件工程师集成电路IC设计/应用工程师,1
法务主管/专员合规主管/专员,2
文员销售行政专员,1
销售经理渠道/分销总监,1
网站架构设计师网页设计师,1
项目执行/协调人员质检员/测试员(QC),1
渠道/分销总监,20
半导体技术焊工,1
企业策划人员,3
电子工艺工程师工程/设备工程师,1
生产计划/物料管理(PMC)生产主管,3
技术研发工程师MEMS工程师,2
装配工程师/技师结构工程师,1
会计助理财务助理/财务文员,2
FAE 现场应用工程师工程/设备工程师,1
电商专员贸易/外贸专员/助理,2
质量管理/测试工程师(QA/QC工程师)生产主管,1
买手采购助理,1
技术文员/助理项目管理,1
项目主管项目执行/协调人员,3
人事经理人事总监,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)C/C++开发工程师,7
HRBP人事专员,1
业务拓展主管/经理客户经理/主管,1
Unity3d开发工程师,7
模具工注塑工,1
总裁助理/总经理助理总监/部门经理,1
系统工程师电子技术研发工程师,1
技术支持/维护工程师销售工程师,1
管道/暖通普工/操作工,1
技术文员/助理文员,1
工程/设备工程师电力工程师/技术员,1
工厂经理/厂长生产主管,1
前台接待/总机/接待生文员,3
汽车电子工程师电气/电器工程师,1
渠道/分销总监市场/营销/拓展总监,1
产品总监,11
仪器/仪表/计量分析师技术支持/维护工程师,1
涂料研发工程师,2
总装工程师,1
人事主管经理助理/秘书,1
质量管理/测试工程师(QA/QC工程师)产品工艺/制程工程师,2
结构工程师产品工艺/制程工程师,3
动画/3D设计原画师,1
项目经理芯片销售工程师,1
EDA工程师数字前端工程师,1
IC验证工程师FAE 现场应用工程师,1
半导体测试工程师可靠度工程师,1
财务分析员成本管理员,2
环境/健康/安全工程师（EHS）环境/健康/安全经理/主管（EHS）,1
贸易/外贸专员/助理订单处理员,1
贸易/外贸专员/助理供应链主管/专员,1
经理助理/秘书总裁助理/总经理助理,1
FAE 现场应用工程师FPGA开发工程师,1
市场/营销/拓展专员市场/营销/拓展主管,1
半导体技术项目主管,1
电子软件开发(ARM/MCU...)IC验证工程师,1
通信技术工程师电子软件开发(ARM/MCU...),1
焊工普工/操作工,2
工厂经理/厂长,7
物料主管/专员仓库管理员,2
测试工程师标准化工程师,1
室内设计工程/机械绘图员,1
集成电路IC设计/应用工程师光通信工程师,1
质检员/测试员(QC)生产主管,1
房地产项目招投标,2
电话销售团购业务员,1
光伏系统工程师技术研发工程师,1
测试主管测试开发,1
芯片测试工程师可测性设计工程师(DFT),2
产品工艺/制程工程师其他,1
客服经理商务经理,1
数据采集工程师数据分析师,1
渠道/分销主管,9
暖通设计给排水设计,2
暖通设计,3
视觉/交互设计,2
给排水设计给排水/暖通工程,1
语音识别工程师技术研发经理/主管,1
技术总监/经理项目经理,1
会计成本经理/成本主管,2
专业顾问咨询经理,1
飞行器设计与制造规划与设计,1
多媒体设计规划与设计,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)技术总监/经理,1
脚本开发工程师电子软件开发(ARM/MCU...),1
行政经理/主管/办公室主任行政总监,1
科研管理人员技术总监/经理,1
数控编程工程/设备工程师,1
可测性设计工程师(DFT)集成电路IC设计/应用工程师,1
半导体测试工程师测试工程师,3
贸易/外贸经理/主管销售经理,1
网络/在线客服客服专员/助理,5
平面设计总监,1
产品工艺/制程工程师硬件工程师,1
软件工程师Android开发工程师,1
测试开发测试工程师,2
客服主管售前/售后技术支持主管,1
内容运营新媒体运营,1
IC验证工程师芯片测试工程师,2
金融/经济研究员投资/理财顾问,1
投资/基金项目经理其他,1
ERP实施顾问系统集成工程师,1
生产经理/车间主任生产计划/物料管理(PMC),1
市场/营销/拓展经理销售代表,2
数据分析师BI工程师,1
机电工程师电子技术研发工程师,1
财务助理/财务文员会计助理,1
用户运营网站运营专员,1
通信设备工程师,3
商务助理总裁助理/总经理助理,1
课程顾问销售代表,1
半导体工艺工程师封装工程师,1
数据库工程师(DBA)系统工程师,1
电子工艺工程师产品工艺/制程工程师,1
销售行政助理文员,1
业务拓展主管/经理客户代表,1
销售代表专业顾问,2
办事处/分公司/分支机构经理,2
副总经理/副总裁合伙人,1
市场/营销/拓展主管芯片销售工程师,1
移动开发工程师Android开发工程师,1
仪器/仪表/计量分析师电子技术研发工程师,1
VIP专员销售代表,1
电子工程师/技术员技工,1
机电工程师技工,1
人事专员财务助理/财务文员,1
系统集成工程师数据仓库工程师,1
空调/热能工程师工程/设备工程师,1
技术研发工程师系统工程师,1
市场/营销/拓展专员市场通路专员,1
系统工程师大客户销售,1
电子元器件工程师销售代表,1
嵌入式硬件开发(主板机…)FPGA开发工程师,1
半导体器件工程师半导体工艺工程师,3
保安经理,1
硬件工程师FAE 现场应用工程师,3
成本经理/成本主管财务分析经理/主管,2
电子元器件工程师嵌入式硬件开发(主板机…),1
技术研发工程师工程/设备主管,1
店铺推广网络推广专员,1
培训经理/主管,17
薪资福利经理/主管薪资福利专员/助理,2
电力工程师/技术员射频工程师,1
生产主管焊工,1
机械工程师技术研发经理/主管,2
绿化工后勤,1
业务分析专员/助理商务助理,1
医疗器械研发FPGA开发工程师,1
无线通信工程师射频工程师,2
工程/机械绘图员冲压工程师/技师,1
医疗器械研发系统工程师,1
医疗器械研发产品工艺/制程工程师,1
射频芯片设计集成电路IC设计/应用工程师,3
网络推广专员网站运营专员,2
自动控制工程师/技术员高级软件工程师,1
质检员/测试员(QC)其他,2
Java开发工程师系统架构设计师,2
医药技术研发人员化工实验室研究员/技术员,2
生产主管工厂经理/厂长,1
市场分析/调研人员日语翻译,1
IT经理/IT主管网络管理(Helpdesk),1
化工技术应用/化工工程师科研人员,1
销售管理,2
技术文员/助理仪器/仪表/计量分析师,1
数据分析经理/主管,3
售前/售后技术支持工程师其他,1
物流主管电商运营,1
电镀工生产主管,1
测试经理实验室负责人/工程师,1
设备主管机电工程师,1
废气处理工程师固废工程师,1
供应商管理采购材料、设备质量管理,2
供应商开发质量管理/测试工程师(QA/QC工程师),1
营运主管,10
供应链主管/专员生产计划/物料管理(PMC),1
医疗器械生产/质量管理药品生产/质量管理,1
技术总监/经理电声/音响工程师/技术员,1
编辑导演/编导,1
数据仓库工程师,3
测试工程师集成电路IC设计/应用工程师,1
安全测试系统测试,1
质量管理/测试经理(QA/QC经理)质量管理/测试工程师(QA/QC工程师),1
知识产权/专利/商标销售代表,2
用户运营,4
电商经理/电商主管网站运营经理/主管,1
项目经理需求工程师,1
射频芯片设计芯片测试工程师,1
标准化工程师,11
版图设计工程师电子元器件工程师,1
硬件测试工程师通信测试工程师,1
咨询热线/呼叫中心服务人员客服主管,1
采购员贸易/外贸专员/助理,1
电力工程师/技术员电气工程师/技术员,1
店员/营业员促销员/导购员,3
客服专员/助理售后服务/客户服务,3
SEO/SEM网站运营专员,1
销售助理大客户销售,2
系统工程师技术支持/维护经理,1
电子工程师/技术员电子元器件工程师,3
半导体技术调研员,1
监察人员,2
集成电路IC设计/应用工程师电子元器件工程师,1
维修工程师技工,1
电子文档工程师文员,1
FAE 现场应用工程师通信销售工程师,1
商务主管/专员招投标管理,1
硬件测试工程师测试经理,2
测试工程师自动化测试,2
测试工程师功能测试,2
模拟芯片工程师IC验证工程师,1
预结算员工程造价师/预结算经理,2
注塑工程师/技师技工,1
网站运营经理/主管网站运营专员,2
通信设备工程师无线通信工程师,1
无线通信工程师船舶工程师,1
FPGA开发工程师无线通信工程师,1
培训生商务助理,1
塑料工程师化工实验室研究员/技术员,1
ERP技术开发软件工程师,1
包装工普工/操作工,1
大数据开发工程师软件工程师,1
项目工程师生产计划/物料管理(PMC),1
文员生产文员,2
生产文员文员,1
渠道/分销专员大客户销售,2
渠道/分销主管建筑设计师,1
汽车结构工程师汽车试验工程师,1
其他人事助理,1
质量管理/测试工程师(QA/QC工程师)环境/健康/安全工程师（EHS）,1
测试开发芯片测试工程师,1
平面设计师销售主管,1
电子销售工程师电子产品经理/产品工程师,1
电子元器件工程师电子销售工程师,1
新能源电控工程师,3
底盘工程师汽车设计工程师,1
测试工程师硬件工程师,1
系统测试功能测试,3
环保工程师环境/健康/安全经理/主管（EHS）,1
网络推广专员市场/营销/拓展专员,4
后勤前台接待/总机/接待生,2
采购员半导体技术,1
工程/设备工程师销售工程师,1
物业维修员电工,2
会务/会展主管市场分析/调研人员,1
成本管理员会计助理,2
化工技术应用/化工工程师设备主管,1
汽车电子工程师产品工艺/制程工程师,1
业务拓展主管/经理大客户销售,2
经理助理/秘书商务助理,1
编辑互联网营销师,1
高级软件工程师系统分析员,1
电工电力线路工,2
可测性设计工程师(DFT)通信技术工程师,1
模拟芯片工程师可测性设计工程师(DFT),1
市场/营销/拓展经理芯片销售工程师,1
钣金工组装工,1
BI工程师,4
C/C++开发工程师图像识别工程师,1
算法工程师自动控制工程师/技术员,1
电子工程师/技术员硬件工程师,6
广告创意/设计主管/专员平面设计师,1
焊接工艺工程师夹具工程师/技师,1
运营专员,16
售前/售后技术支持工程师运维工程师,1
市场/营销/拓展经理市场助理,1
策略发展总监副总经理/副总裁,1
电子/电器维修工程师/技师普工/操作工,1
系统工程师车联网工程师,1
化工实验室研究员/技术员其他,1
采购经理供应链经理,1
互联网产品经理产品总监,1
运营经理运营主管,2
技术总监/经理系统架构设计师,1
网站运营专员电商运营,1
系统工程师数据仓库工程师,1
光通信工程师通信技术工程师,1
销售工程师FAE 现场应用工程师,1
产品总监互联网产品经理,1
生产计划/物料管理(PMC)供应链主管/专员,2
氩弧焊工焊接工程师/技师,1
模拟芯片工程师半导体技术,3
视觉设计师,6
电商运营网站运营专员,1
仓储理货员仓库管理员,5
售前/售后技术支持工程师售后服务/客户服务,2
文案/策划编辑,2
快递员仓储理货员,1
仓库经理/主管搬运工,1
船舶工程师飞行器设计与制造,1
电子技术研发工程师结构工程师,1
销售行政经理/主管产品经理/主管,1
客户经理/主管销售主管,3
项目执行/协调人员建筑项目助理,1
项目经理项目经理/主管,2
美容师,1
半导体技术嵌入式硬件开发(主板机…),1
仓库管理员安检员,1
仓库管理员电商专员,1
市场助理市场企划专员,2
计量工程师其他,1
安全员安全员,1
芯片架构工程师图像处理工程师,1
Unity3d开发工程师高级软件工程师,1
供应商开发供应链主管/专员,1
促销主管/督导/巡店,3
技术文档工程师电子工程师/技术员,1
项目执行/协调人员项目经理,1
维修经理/主管,4
数据通信工程师有线传输工程师,1
封装研发工程师半导体工艺工程师,2
市场/营销/拓展经理销售经理,1
性能测试软件测试工程师,1
网络推广专员店铺推广,3
平面设计师动画/3D设计,1
人事主管HRBP,2
信息流优化师,1
风险控制信贷管理,2
采购助理行政专员/助理,1
项目执行/协调人员其他,2
商务主管/专员大客户管理,1
电路工程师/技术员(模拟/数字)电子工程师/技术员,2
项目工程师工程/设备主管,1
工程/设备工程师装配工程师/技师,3
普工/操作工其他,2
技工包装工,1
法务主管/专员律师/法律顾问,1
猎头/人才中介专业顾问,1
网络/在线客服销售代表,1
房地产项目/策划经理,1
电路工程师/技术员(模拟/数字)焊接工艺工程师,1
运营经理,13
体系工程师环境影响评价工程师,1
动力总成工程师工程/设备工程师,1
物料主管/专员生产文员,1
电子文档工程师,2
司仪婚礼/庆典策划服务,1
钟点工家政服务/保姆,1
呼叫中心客服,2
汽车电子工程师维修工程师,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)总监/部门经理,1
中学教师其他外语老师,1
市场/营销/拓展专员商务助理,1
运营主管项目管理,1
汽车结构工程师结构工程师,1
测试工程师电力工程师/技术员,2
电力工程师/技术员电子技术研发工程师,1
测试工程师电气工程师/技术员,3
商务经理品牌/连锁招商管理,1
电商运营店铺推广,2
SEO/SEM网络推广专员,1
实验室负责人/工程师化工实验室研究员/技术员,1
化工技术应用/化工工程师化工实验室研究员/技术员,5
注塑工技工,2
招聘专员/助理人事专员,8
系统集成工程师ERP实施顾问,2
销售代表团购业务员,1
物料主管/专员仓储理货员,1
总监/部门经理项目经理,1
集成电路IC设计/应用工程师半导体测试工程师,3
媒介专员,3
维修工程师注塑工程师/技师,1
行政专员/助理招聘专员/助理,1
产品专员可靠度工程师,1
工程/设备工程师其他,1
数据分析师数据采集工程师,1
海关事务管理,2
产品/品牌专员市场企划专员,1
IT经理/IT主管首席技术执行官CTO/首席信息官CIO,1
客服专员/助理其他,1
性能测试,17
进出口/信用证结算,4
渠道/分销总监渠道/分销经理,1
企业文化/员工关系/工会管理企业策划人员,1
大客户管理销售主管,1
仓库管理员生产计划/物料管理(PMC),2
机器学习工程师机器人调试工程师,1
业务跟单客服专员/助理,1
质检员/测试员(QC)采购材料、设备质量管理,1
技工产品工艺/制程工程师,2
自动化测试IC验证工程师,1
美容顾问,1
项目执行/协调人员项目工程师,2
电子产品经理/产品工程师电池/电源开发,1
爬虫开发工程师,1
公关/媒介助理公关专员,1
数据仓库工程师系统工程师,1
市场助理市场/营销/拓展专员,1
电力工程师/技术员装配工程师/技师,1
电子元器件工程师电子技术研发工程师,1
医疗器械销售经理/主管销售经理,1
PHP开发工程师软件工程师,1
移动产品经理产品经理/主管,1
自动化测试测试开发,1
产品总监产品/品牌经理,1
前台接待/总机/接待生酒店前台,1
产品/品牌主管市场/营销/拓展主管,1
钳工普工/操作工,1
半导体产品经理/产品工程师客户质量工程师,1
船舶工程师通信设备工程师,1
自动化运维工程师,2
电子软件开发(ARM/MCU...)汽车电子工程师,3
投资/基金项目经理投资银行业务,1
电气工程师/技术员技术研发工程师,2
规划与设计项目经理/主管,1
Android开发工程师电子软件开发(ARM/MCU...),1
体系工程师质量管理/测试工程师(QA/QC工程师),3
空调/热能工程师管道/暖通,2
半导体产品经理/产品工程师半导体测试工程师,1
工艺整合工程师(PIE)半导体技术,1
总裁助理/总经理助理销售主管,1
电商运营网络推广专员,2
主播/主持人直播销售,1
电子销售工程师销售工程师,2
半导体产品经理/产品工程师销售经理,1
运维工程师网络管理(Helpdesk),1
财务分析经理/主管财务分析员,2
半导体工艺工程师半导体文档工程师,1
人事助理企业文化/员工关系/工会管理,1
招聘经理/主管培训经理/主管,1
绩效考核专员/助理人事助理,1
体系工程师标准化工程师,1
半导体产品经理/产品工程师FAE 现场应用工程师,2
工程监理建筑工程验收,1
知识产权/专利/商标专业顾问,1
知识产权/专利/商标情报信息分析人员,1
测试工程师实验室负责人/工程师,2
其他艺术/设计总监,1
Java开发工程师Web前端开发,1
工程/机械绘图员模具工程师,1
市场分析/调研人员金融产品经理,1
给排水/暖通工程建筑机电工程师,1
工程/设备主管项目主管,1
专业顾问大客户管理,1
智能大厦/综合布线/安防/弱电项目经理,1
生物工程/生物制药化学分析测试员,1
会计经理/会计主管财务经理,1
版图设计工程师系统工程师,1
学徒工,2
芯片销售工程师技术支持/维护工程师,1
FAE 现场应用工程师半导体测试工程师,1
销售工程师销售工程师,3
销售助理大客户管理,2
资金专员,5
财务助理/财务文员行政专员/助理,1
系统集成工程师项目经理,1
医疗器械维修人员其他,1
科研人员数控操机,1
通信技术工程师嵌入式硬件开发(主板机…),1
电子工程师/技术员电子工艺工程师,9
结构工程师光源与照明工程,1
质量管理/测试工程师(QA/QC工程师)失效分析工程师(FA),1
注塑工注塑工程师/技师,1
电工物业机电维修工,1
会计经理/会计主管会计,2
生产计划/物料管理(PMC)采购员,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)高级硬件工程师,2
销售经理芯片销售工程师,1
西餐厨师,1
供应链总监营运经理,1
统计员会计助理,1
夹具工程师/技师,7
理疗师,4
计量工程师电子文档工程师,1
实习生电气工程师/技术员,1
软件工程师半导体技术,2
图像识别工程师机器学习工程师,1
图像处理工程师C/C++开发工程师,1
产品工艺/制程工程师电子工程师/技术员,2
技术研发工程师机电工程师,2
焊接工程师/技师夹具工程师/技师,1
建筑机电设计工程/机械绘图员,1
销售行政助理销售代表,1
EDA工程师版图设计工程师,3
知识产权/专利/商标法务主管/专员,1
区域销售经理销售主管,1
数据通信工程师通信网络工程师,1
ETL开发工程师,5
工程/设备工程师焊接工程师/技师,1
电镀工,1
电子元器件工程师半导体器件工程师,2
产品经理/主管电子技术研发工程师,1
FPGA开发工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
合同管理统计员,1
平面设计经理/主管平面设计师,1
激光/光电子技术光源与照明工程,2
模拟芯片工程师技术研发经理/主管,1
技术研发经理/主管模拟芯片工程师,2
导演/编导,4
数据采集工程师,2
西点师西点师/面包糕点加工,1
其他技术支持/维护工程师,2
技术总监/经理其他,1
人事专员招聘经理/主管,1
网络/在线客服咨询热线/呼叫中心服务人员,1
餐饮服务员配菜/打荷,1
市场助理市场/营销/拓展主管,1
大客户销售电话销售,1
射频工程师硬件工程师,3
销售助理采购助理,1
产品工艺/制程工程师项目工程师,1
培训讲师培训专员/助理/培训师,1
工业设计/产品设计视觉设计师,1
FAE 现场应用工程师产品专员,1
半导体测试工程师失效分析工程师(FA),1
芯片销售工程师销售经理,1
审计经理/主管风险管理/控制,1
营运主管项目经理/主管,1
采购总监采购经理,1
运维工程师技术支持/维护工程师,3
电气/电器工程师汽车电子工程师,1
电气/电器工程师电气工程师/技术员,1
新能源电池工程师结构工程师,1
汽车电子工程师汽车安全性能工程师,1
UI设计师美工/电商设计师,1
商务经理,19
激光/光电子技术销售工程师,1
半导体技术总监/部门经理,1
成本管理员物流主管,1
质量管理/测试经理(QA/QC经理)供应商质量工程师,2
集成电路IC设计/应用工程师工艺整合工程师(PIE),1
客服经理客户关系经理/主管,1
餐饮大堂经理其他,1
机器学习工程师C/C++开发工程师,1
策略发展总监,3
其他普工/操作工,1
文员后勤,1
风险控制风险管理/控制,1
产品规划工程师项目工程师,1
市场/营销/拓展总监其他,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)FPGA开发工程师,1
供应商管理质量管理/测试主管(QA/QC主管),1
保险理赔保险核保,1
财务总监首席财务官 CFO,2
培训专员/助理/培训师档案管理员,1
机修工钳工,1
叉车司机/铲车司机,5
需求工程师激光/光电子技术,1
质量管理/测试工程师(QA/QC工程师)工艺整合工程师(PIE),1
Web前端开发UI设计师,1
技术支持/维护工程师系统工程师,1
硬件工程师半导体测试工程师,1
其他石油天然气技术人员,1
销售代表幼教,1
建筑机电设计,1
财务助理/财务文员财务主管/总账主管,1
C/C++开发工程师Python开发工程师,2
仪表工,1
,1
半导体技术半导体产品经理/产品工程师,4
大数据开发工程师Hadoop工程师,1
融资专员法务主管/专员,1
其他C/C++开发工程师,1
系统工程师汽车标定工程师,1
C/C++开发工程师通信技术工程师,1
电子/电器维修工程师/技师电子工艺工程师,1
医疗器械生产/质量管理文员,1
培训经理/主管培训专员/助理/培训师,1
质量管理/测试经理(QA/QC经理)技术总监/经理,1
车工普工/操作工,1
建筑工程管理/项目经理房地产项目/策划经理,1
视觉/交互设计其他,1
物料经理采购经理,1
算法工程师芯片架构工程师,1
半导体器件工程师工程/设备工程师,1
销售工程师激光/光电子技术,2
采购,2
涂装工艺工程师,1
工艺整合工程师(PIE)产品工艺/制程工程师,1
业务拓展主管/经理技术研发经理/主管,1
维修工程师售前/售后技术支持工程师,2
成本管理员财务分析员,1
建筑机电工程师建筑工程管理/项目经理,2
网络工程师(IT工程师)系统分析员,1
呼叫中心客服投诉专员,2
税务经理/税务主管,4
质量管理/测试经理(QA/QC经理)项目总监,1
培训产品开发,4
数据运营线下运营,1
餐饮服务员,2
互联网产品经理硬件工程师,1
数据库工程师(DBA)BI工程师,1
会计助理会计,1
功能测试系统测试,1
会计助理出纳员,2
售前/售后技术支持工程师半导体设备工程师,1
技工注塑工,1
课程顾问,12
文案/策划活动策划,1
技工设备主管,1
算法工程师系统测试,1
买手,1
钣金工,2
文案/策划排版设计,1
运营经理互联网产品经理,1
房地产项目/策划经理房地产资产管理,1
产品/品牌专员市场助理,1
助理业务跟单销售助理,1
绩效考核经理/主管绩效考核专员/助理,1
产品经理/主管项目执行/协调人员,1
物业管理经理,3
电工机修工,3
项目经理数据分析师,1
房地产项目/策划经理房地产投资管理,1
市场/营销/拓展专员渠道/分销专员,1
其他硬件测试工程师,4
C/C++开发工程师Go开发工程师,1
业务拓展主管/经理半导体产品经理/产品工程师,1
Java开发工程师自动化运维工程师,1
工艺整合工程师(PIE)半导体产品经理/产品工程师,2
汽车结构工程师电气/电器工程师,1
金融产品销售,2
技术研发工程师产品规划工程师,3
市场/营销/拓展主管产品/品牌专员,1
促销员/导购员店员/营业员,1
图像算法工程师IC验证工程师,1
系统架构设计师网站架构设计师,1
附件系统工程师软件工程师,1
产品经理/主管产品助理,1
电子产品经理/产品工程师产品经理/主管,1
网站运营专员文案/策划,1
机械工程师系统工程师,1
软件测试工程师测试开发,1
技术文员/助理资料员,1
市场/营销/拓展总监市场/营销/拓展专员,1
新媒体运营主播/主持人,1
机器学习工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),1
空调/热能工程师机电工程师,1
直播销售,2
电子产品经理/产品工程师售前/售后技术支持工程师,1
项目执行/协调人员运营专员,1
市场/营销/拓展主管市场通路经理/主管,1
平面设计师市场企划专员,2
芯片测试工程师半导体器件工程师,1
保安人员防损员/内保,1
机械工程师焊接工艺工程师,1
结构/土木/土建工程师建筑制图/模型/渲染,1
质量管理/测试工程师(QA/QC工程师)化工实验室研究员/技术员,1
技术支持/维护工程师电脑维修,1
前期质量工程师质量管理/测试主管(QA/QC主管),1
封装工程师半导体产品经理/产品工程师,1
后勤清洁服务人员,1
市场/营销/拓展经理渠道/分销经理,1
售前/售后技术支持工程师机器人调试工程师,1
销售主管高级客户经理/客户经理,1
项目主管工业设计/产品设计,1
技术支持/维护工程师配置管理工程师,1
绩效考核经理/主管,7
直播销售新媒体运营,1
电池/电源开发机械工程师,1
客服经理客服主管,1
内容审核,3
投诉专员,9
Unity3d开发工程师UE4开发工程师,2
结构工程师机电工程师,1
统计员财务助理/财务文员,1
ERP实施顾问ERP技术开发,1
采购员产品助理,1
光源与照明工程电子工程师/技术员,1
贸易/外贸经理/主管国内贸易人员,2
平面设计师包装设计,1
网站运营专员贸易/外贸专员/助理,1
电子工程师/技术员技术支持/维护工程师,2
汽车试验工程师,4
质量管理/测试主管(QA/QC主管)可靠度工程师,1
半导体器件工程师封装工程师,1
激光/光电子技术电子工程师/技术员,1
机电工程师组装工,1
后期制作摄影师/摄像师,1
机修工电工,2
采购员大学/大专应届毕业生,1
技工机修工,2
市场分析/调研人员市场/营销/拓展专员,2
法语翻译,2
质量管理/测试工程师(QA/QC工程师)供应商质量工程师,1
质量管理/测试经理(QA/QC经理)半导体技术,1
审核员项目管理,1
ERP实施顾问网络工程师(IT工程师),1
大客户销售业务拓展主管/经理,2
客服专员/助理订单处理员,1
数控编程CNC工程师,2
风险管理/控制风险控制,1
室内设计,3
产品经理/主管化工技术应用/化工工程师,1
商务经理财务经理,1
运营专员生产计划/物料管理(PMC),1
用户体验（UE/UX）设计师UI设计师,1
医疗器械注册医疗器械生产/质量管理,1
项目经理产品经理/主管,1
技术文员/助理总裁助理/总经理助理,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)语音识别工程师,1
技术总监/经理项目主管,1
标准化工程师大客户管理,1
汽车质量工程师过程质量工程师,1
半导体产品经理/产品工程师封装工程师,1
PLC工程师,7
机械设计,16
投资者关系,4
电子商务网站编辑,1
人事总监人事经理,1
其他测试开发,1
工程/设备工程师售前/售后技术支持工程师,2
互联网营销师市场/营销/拓展经理,1
客户关系经理/主管业务拓展主管/经理,2
其他项目主管,1
Android开发工程师嵌入式软件开发(Linux/单片机/PLC/DSP…),2
咨询热线/呼叫中心服务人员VIP专员,1
系统架构设计师仪器/仪表/计量分析师,1
芯片销售工程师半导体工艺工程师,1
市场/营销/拓展专员客服专员/助理,1
物流专员/助理生产计划/物料管理(PMC),1
普工/操作工轨道交通工程师/技术员,1
供应链经理,9
软件测试工程师汽车电子工程师,1
市场企划专员平面设计师,1
运营专员网络推广专员,1
风险管理/控制,6
模具工程师工程/设备工程师,1
客服专员/助理市场/营销/拓展专员,1
供应商管理买手,1
系统集成工程师算法工程师,1
嵌入式软件开发(Linux/单片机/PLC/DSP…)FPGA原型验证工程师,1
人事助理人事专员,2
Java开发工程师系统分析员,1
生产计划/物料管理(PMC)营运主管,2
采购经理采购总监,1
焊工管道/暖通,1
化学分析测试员生物工程/生物制药,1
高级建筑工程师/总工,1
售前/售后技术支持主管市场/营销/拓展专员,1
国内贸易人员,4
电商产品经理互联网产品经理,1
网络推广专员市场助理,1
汽车检验/检测,2
生物工程/生物制药医药技术研发人员,1
商务经理业务拓展主管/经理,1
市场/营销/拓展经理销售工程师,1
供应商管理采购员,1
电子工程师/技术员电力工程师/技术员,1
电子技术研发工程师电子元器件工程师,1
产品总监电子产品经理/产品工程师,1
网络推广专员市场企划专员,1
C/C++开发工程师脚本开发工程师,1
金融/经济研究员投资者关系,1
FPGA开发工程师电子工程师/技术员,1
电池/电源开发高级硬件工程师,1
销售助理市场助理,2
半导体技术机电工程师,1
人事总监行政总监,1
汽车质量工程师客户质量工程师,1
财务分析经理/主管成本经理/成本主管,1
注塑工学徒工,1
业务拓展主管/经理网络推广专员,1
产品工艺/制程工程师工程/设备主管,1
Go开发工程师,8
电子工程师/技术员半导体器件工程师,1
折弯工数控操机,1
运营经理市场企划经理/主管,1
大学/大专应届毕业生销售代表,1
维修工程师半导体器件工程师,1
仿真应用工程师半导体技术,3
科研人员半导体技术,1
其他算法工程师,1
市场企划经理/主管市场/营销/拓展经理,2
激光/光电子技术电气工程师/技术员,1
半导体技术测试工程师,1
供应链主管/专员订单处理员,1
机械工程师汽车结构工程师,1
证券交易员,2
机器学习工程师机器视觉工程师,1
工业工程师工程/设备主管,1
生产领班/组长普工/操作工,1
合规经理风险管理/控制,1
中餐厨师,2
配菜/打荷,3
汽车/摩托车工程师机械工程师,1
注塑工程师/技师模具工程师,1
数字后端工程师版图设计工程师,2
可测性设计工程师(DFT)数字前端工程师,1
网站维护工程师技术支持/维护工程师,1
产品工艺/制程工程师材料工程师,1
射频芯片设计FAE 现场应用工程师,1
客户经理/主管渠道/分销经理,1
活动策划,13
芯片测试工程师半导体技术,1
标准化工程师测试开发,1
市场助理市场分析/调研人员,1
工业设计/产品设计结构工程师,1
其他校对/录入,1
通信技术工程师图像算法工程师,1
光通信工程师集成电路IC设计/应用工程师,1
C/C++开发工程师数字后端工程师,1
销售代表市场/营销/拓展经理,1
渠道/分销专员业务拓展主管/经理,1
生产经理/车间主任质量管理/测试主管(QA/QC主管),1
生产计划/物料管理(PMC)订单处理员,2
客服专员/助理后勤,1
测试工程师性能测试,1
功能测试自动化测试,1
大客户销售芯片销售工程师,1
供应商管理采购主管,1
采购员物料主管/专员,1
客服专员/助理客服主管,1
小程序开发工程师Android开发工程师,1
线下运营,5
注塑工模具工,1
自动控制工程师/技术员机器人调试工程师,1
生产文员技工,1
产品经理/主管其他,1
销售代表业务分析经理/主管,1
销售代表日语翻译,1
总裁助理/总经理助理经理助理/秘书,1
集成电路IC设计/应用工程师硬件工程师,5
产品工艺/制程工程师电子技术研发工程师,1
新能源电机工程师电气工程师/技术员,1
原画师,1
经理助理/秘书档案管理员,1
